time in s;power in W
900;8273.535
1800;16959.184
2700;24887.674
3600;32054.412
4500;38473.598
5400;44197.086
6300;49270.664
7200;50865.11
8100;50865.11
9000;50865.11
9900;50865.11
10800;50865.11
11700;50865.11
12600;50865.11
13500;50865.11
14400;50865.11
15300;50865.11
16200;50865.11
17100;50865.11
18000;50865.11
18900;50865.11
19800;50865.11
20700;50865.11
21600;50865.11
22500;50865.11
23400;50865.11
24300;50865.11
25200;50865.11
26100;50865.11
27000;50865.11
27900;50865.11
28800;50865.11
29700;50865.11
30600;50865.11
31500;50865.11
32400;50865.11
33300;50865.11
34200;50865.11
35100;50865.11
36000;50865.11
36900;50865.11
37800;50865.11
38700;50865.11
39600;50865.11
40500;50865.11
41400;50865.11
42300;50865.11
43200;50865.11
44100;50865.11
45000;50865.11
45900;50865.11
46800;50865.11
47700;50865.11
48600;50865.11
49500;50859.535
50400;50762.86
51300;50550.645
52200;50230.715
53100;49810.24
54000;49293.105
54900;48733.523
55800;48216.125
56700;47746.043
57600;47312.984
58500;46955.027
59400;46707.688
60300;46570.39
61200;46519.664
62100;46572.863
63000;46715.688
63900;46945.215
64800;47272.96
65700;47694.47
66600;48186.91
67500;48747.375
68400;49345.914
69300;49973.12
70200;50524.645
71100;50865.11
72000;50865.11
72900;50865.11
73800;50865.11
74700;50865.11
75600;50865.11
76500;50865.11
77400;50865.11
78300;50865.11
79200;50865.11
80100;50865.11
81000;50865.11
81900;50865.11
82800;50865.11
83700;50865.11
84600;50865.11
85500;50865.11
86400;50865.11
87300;50865.11
88200;50865.11
89100;50865.11
90000;50865.11
90900;50865.11
91800;50865.11
92700;50865.11
93600;50865.11
94500;50865.11
95400;50865.11
96300;50865.11
97200;50865.11
98100;50865.11
99000;50865.11
99900;50865.11
100800;50865.11
101700;50865.11
102600;50865.11
103500;50865.11
104400;50865.11
105300;50865.11
106200;50865.11
107100;50865.11
108000;50865.11
108900;50863.04
109800;50812.05
110700;50542.574
111600;49822.625
112500;48894.31
113400;47860.688
114300;46758.21
115200;45606.082
116100;44464.34
117000;43379.582
117900;42346.902
118800;41337.504
119700;40316.72
120600;39265.914
121500;38190.387
122400;37096.477
123300;36008.8
124200;34944.824
125100;33925.93
126000;32994.89
126900;32203.174
127800;31531.723
128700;30940.156
129600;30398.168
130500;29925.932
131400;29521.23
132300;29188.91
133200;28919.844
134100;28690.99
135000;28465.832
135900;28248.395
136800;28045.432
137700;27842.963
138600;27642.324
139500;27450.912
140400;27271.55
141300;27129.914
142200;27057.896
143100;27046.43
144000;27082.285
144900;27151.352
145800;27221.686
146700;27281.793
147600;27336.924
148500;27423.098
149400;27555.35
150300;27731.951
151200;27947.893
152100;28247.33
153000;28667.072
153900;29202.889
154800;29839.303
155700;30500.615
156600;31097.654
157500;31620.924
158400;32078.332
159300;32483.998
160200;32874.785
161100;33252.234
162000;33608.863
162900;33946.875
163800;34270.484
164700;34578.31
165600;34866.8
166500;35118.516
167400;35326.066
168300;35486.316
169200;35605.074
170100;35696.91
171000;35797.625
171900;35913.664
172800;36035.047
173700;36136.72
174600;36204.074
175500;36239.684
176400;36248.793
177300;36221.33
178200;36175.07
179100;36110.25
180000;36029.492
180900;35936.62
181800;35857.113
182700;35796.44
183600;35749.844
184500;35706.727
185400;35652.168
186300;35584.14
187200;35510.117
188100;35443.49
189000;35394.117
189900;35359.086
190800;35326.95
191700;35281.484
192600;35217.125
193500;35136.355
194400;35038.777
195300;34848.656
196200;34483.934
197100;33947.367
198000;33258.137
198900;32479.994
199800;31716.197
200700;30978.436
201600;30265.18
202500;29589.682
203400;28962.018
204300;28396.182
205200;27889.46
206100;27433.129
207000;27007.412
207900;26608.746
208800;26237.01
209700;25896.014
210600;25574.191
211500;25265.867
212400;24957.584
213300;24633.902
214200;24294.361
215100;23957.045
216000;23639.299
216900;23363.607
217800;23137.168
218700;22954.66
219600;22811.125
220500;22705.63
221400;22620.193
222300;22547.664
223200;22482.932
224100;22415.37
225000;22349.43
225900;22293.885
226800;22245.152
227700;22203.678
228600;22170.807
229500;22141.236
230400;22112.06
231300;22074.836
232200;22027.563
233100;21971.3
234000;21910.125
234900;21859.021
235800;21830.59
236700;21826.807
237600;21844.396
238500;21935.342
239400;22140.41
240300;22458.133
241200;22879.17
242100;23348.023
243000;23778.834
243900;24166.877
244800;24516.303
245700;24840.21
246600;25156.406
247500;25465.457
248400;25765.85
249300;26056.396
250200;26332.738
251100;26595.188
252000;26849.563
252900;27100.924
253800;27381.012
254700;27702.732
255600;28047.23
256500;28395.07
257400;28742.781
258300;29088.643
259200;29425.428
260100;29748.355
261000;30046.72
261900;30320.512
262800;30569.916
263700;30790.809
264600;30991.383
265500;31170.563
266400;31336.455
267300;31480.494
268200;31619.453
269100;31755.264
270000;31884.111
270900;32002.816
271800;32109.57
272700;32202.984
273600;32283.057
274500;32342.021
275400;32384.695
276300;32409.637
277200;32423.516
278100;32429.848
279000;32452.137
279900;32489.955
280800;32533.607
281700;32494.018
282600;32271.836
283500;31867.553
284400;31307.758
285300;30634.748
286200;29943.047
287100;29245.648
288000;28545.105
288900;27859.256
289800;27215.525
290700;26629.033
291600;26104.39
292500;25639.873
293400;25220.84
294300;24844.58
295200;24507.217
296100;24211.195
297000;23943.98
297900;23698.305
298800;23473.969
299700;23274.207
300600;23091.518
301500;22930.223
302400;22790.172
303300;22684.615
304200;22611.4
305100;22563.764
306000;22531.078
306900;22510.516
307800;22481.213
308700;22451.863
309600;22433.021
310500;22411.617
311400;22381.127
312300;22338.764
313200;22290.389
314100;22242.691
315000;22211.613
315900;22195.137
316800;22192.918
317700;22210.543
318600;22248.162
319500;22306.908
320400;22384.12
321300;22488.438
322200;22612.082
323100;22747.902
324000;22893.836
324900;23110.191
325800;23442.28
326700;23889.434
327600;24431.697
328500;25025.432
329400;25574.291
330300;26071.504
331200;26521.992
332100;26940.89
333000;27348.545
333900;27746.102
334800;28130.746
335700;28513.465
336600;28894.83
337500;29274.5
338400;29651.326
339300;30012.652
340200;30356.568
341100;30686.371
342000;30998.861
342900;31297.285
343800;31583.893
344700;31856.535
345600;32118.42
346500;32365.559
347400;32600.217
348300;32825.008
349200;33037.43
350100;33231.254
351000;33411.176
351900;33576.367
352800;33727.82
353700;33861.43
354600;33984.207
355500;34095.695
356400;34198.027
357300;34298.223
358200;34409.438
359100;34532.297
360000;34659.406
360900;34782.715
361800;34899.605
362700;35008.85
363600;35109.297
364500;35201.754
365400;35286.508
366300;35362.758
367200;35430.313
368100;35409.51
369000;35210.957
369900;34829.773
370800;34270.973
371700;33568.227
372600;32786.59
373500;31934.11
374400;31021.674
375300;30074.623
376200;29167.904
377100;28297.219
378000;27496.262
378900;26841.102
379800;26296.213
380700;25815.967
381600;25328.504
382500;24801.283
383400;24260.543
384300;23735.715
385200;23242.352
386100;22780.797
387000;22330.256
387900;21885.664
388800;21440.691
389700;21007.377
390600;20596.22
391500;20211.193
392400;19853.928
393300;19508.564
394200;19163.273
395100;18822.365
396000;18490.408
396900;18168.805
397800;17862.45
398700;17602.652
399600;17442.291
400500;17442.736
401400;17576.934
402300;17781.254
403200;18008.73
404100;18238.195
405000;18463.297
405900;18678.787
406800;18880.361
407700;19072.75
408600;19266.719
409500;19460.605
410400;19647.326
411300;19886.795
412200;20218.951
413100;20643.857
414000;21155.209
414900;21702.367
415800;22209.686
416700;22676.914
417600;23107.418
418500;23511.78
419400;23905.16
420300;24288.719
421200;24658.95
422100;25017.191
423000;25362.344
423900;25693.7
424800;26006.264
425700;26293.645
426600;26551.23
427500;26776.826
428400;26974.49
429300;27153.734
430200;27336.629
431100;27522.691
432000;27712.322
432900;27893.516
433800;28062.084
434700;28219.94
435600;28365.84
436500;28495.197
437400;28613.32
438300;28718.947
439200;28816.158
440100;28906.322
441000;28992.598
441900;29076.775
442800;29159.443
443700;29242.621
444600;29326.78
