time in s,power in W
0,43.26599796085482
900,43.26599796085482
1800,43.26599796085482
2700,43.26599796085482
3600,43.26599796085482
4500,43.26599796085482
5400,43.26599796085482
6300,43.26599796085482
7200,43.26599796085482
8100,43.26599796085482
9000,43.26599796085482
9900,43.26599796085482
10800,43.26599796085482
11700,43.26599796085482
12600,43.26599796085482
13500,43.26599796085482
14400,43.26599796085482
15300,43.26599796085482
16200,43.26599796085482
17100,43.26599796085482
18000,43.26599796085482
18900,43.26599796085482
19800,43.26599796085482
20700,43.26599796085482
21600,43.26599796085482
22500,43.26599796085482
23400,43.26599796085482
24300,60.09166383452058
25200,2714.882935646473
26100,94.54421776631237
27000,149.02732630961103
27900,158.64199252313432
28800,85.73077373724936
29700,128.8593926774888
30600,43.26599796085482
31500,43.26599796085482
32400,2649.8465596845754
33300,2633.82211599537
34200,77.602414137874
35100,125.67574520549046
36000,2670.815715501158
36900,98.55032868861375
37800,98.55032868861375
38700,162.6481034454357
39600,226.74587820225764
40500,171.46154747449873
41400,2753.341600500566
42300,171.46154747449873
43200,305.1282732587492
44100,1893.9518650434732
45000,305.1282732587492
45900,2103.6522413793755
46800,284.4338754833974
47700,538.5224735035449
48600,268.4094317941919
49500,362.15242737604405
50400,268.4094317941919
51300,609.7300823742688
52200,155.43710378529323
53100,149.02732630961103
54000,2817.4393752573883
54900,2695.6536032194263
55800,194.69699082384668
56700,156.2383259697535
57600,156.2383259697535
58500,165.8529921832768
59400,1764.2912501815242
60300,249.78452090190555
61200,2870.123238782066
62100,2926.208791694285
63000,353.94340488174123
63900,353.94340488174123
64800,484.739421598466
65700,471.1186444626413
66600,771.5769636352442
67500,423.0453133950249
68400,1915.722243044516
69300,333.30842873547414
70200,342.92309494899746
71100,478.3296441227838
72000,3019.9517872761376
72900,447.6864004635933
73800,329.1055171634727
74700,377.17884823108915
75600,2301.4177289462637
76500,2064.4527629957224
77400,252.38498810498643
78300,2001.503856212609
79200,387.0411545251561
80100,315.73238010819165
81000,339.7690456419999
81900,100.95399524199458
82800,100.95399524199458
83700,100.95399524199458
84600,100.95399524199458
85500,43.26599796085482
86400,43.26599796085482
87300,43.26599796085482
88200,43.26599796085482
89100,43.26599796085482
90000,43.26599796085482
90900,43.26599796085482
91800,43.26599796085482
92700,43.26599796085482
93600,43.26599796085482
94500,43.26599796085482
95400,43.26599796085482
